Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CONFROOM_MID_1 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),CONFROOM_MID_2 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),ENCLOSEDOFFICE_MID_1 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),ENCLOSEDOFFICE_MID_2 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),ENCLOSEDOFFICE_MID_3 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_1 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_2 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_3 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_4 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),21 ZONE PVAV MAIN GAS HTG COIL:Heating Coil Gas Energy [J](TimeStep),NODE 179:System Node Temperature [C](TimeStep),NODE 149:System Node Temperature [C](TimeStep),NODE 148:System Node Temperature [C](TimeStep),NODE 157:System Node Temperature [C](TimeStep),NODE 154:System Node Temperature [C](TimeStep),NODE 153:System Node Temperature [C](TimeStep),21 ZONE PVAV:Air System Cooling Coil Total Cooling Energy [J](TimeStep),21 ZONE PVAV:Air System Heating Coil Total Heating Energy [J](TimeStep),21 ZONE PVAV:Air System Heat Exchanger Total Heating Energy [J](TimeStep),21 ZONE PVAV:Air System Heat Exchanger Total Cooling Energy [J](TimeStep) 
 09/07  10:00:00,16.7,668185.0144190064,0.0,1285563.7316785048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778877817586603,12.778218895283106,23.82555780934258,21.73275121331649,12.26888233418578,12.26888233418578,133020133.59485148,1953748.746097534,0.0,0.0 
 09/07  11:00:00,18.3,0.0,0.0,610201.1017498127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778535731803379,12.777562855400165,23.85256064183259,22.30105911572909,12.24197019015551,12.24197019015551,147962359.04395543,610201.1017498113,0.0,0.0 
 09/07  12:00:00,20.0,525142.2966642389,175257.11930844809,1960005.3381095846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778252407362274,12.777758803741448,23.885894579008807,22.858241308466334,12.290638841920313,12.290638841920313,140562928.744947,2660404.7540822585,0.0,0.0 
 09/07  13:00:00,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778454832600066,12.777427038817427,23.91290998080582,22.34134889593063,12.243569509314512,12.243569509314512,147300209.89593298,0.0,0.0,0.0 
 09/07  14:00:00,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778810646975192,12.77721438862157,23.933455696589797,22.576054659596339,12.22149512616964,12.22149512616964,154358440.59061305,0.0,0.0,0.0 
 09/07  15:00:00,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.792165107987488,12.790383727005019,23.968842140735985,22.339219561883906,12.22163683107535,12.22163683107535,154968249.96180893,0.0,0.0,0.0 
 09/07  16:00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.779496775705308,12.77790366570649,23.98910652973348,22.039926360449635,12.216754433505449,12.216754433505449,151587917.17146475,0.0,0.0,0.0 
 09/07  17:00:00,16.7,0.0,1413297.1886135448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778993490963164,12.778152541498775,24.02564429883914,22.009521658065084,12.27749720173096,12.27749720173096,135944534.27759994,1413297.18861357,0.0,0.0 
 09/07  18:00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777785130127413,12.777785130127413,23.986560132898064,21.709588147855933,12.354839747625772,12.354839747625772,109779407.20106375,0.0,0.0,0.0 
 09/07  19:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77778135253636,12.77778135253636,23.895806209836498,21.302191343445004,12.354839929068906,12.354839929068906,106848972.17057711,0.0,0.0,0.0 
 09/07  20:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777785428262466,12.777785428262466,23.82997299054928,21.550584549555866,12.354797634273968,12.354797634273968,107982547.2524615,0.0,0.0,0.0 
 09/07  21:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777777859412592,12.777777859412592,23.74109556445225,21.486074524824024,12.354754582437856,12.354754582437856,106851213.22136878,0.0,0.0,0.0 
 09/07  22:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.025214250019738,24.025214250019738,24.025214250019738,24.025214250019738,24.025214250019738,24.025214250019738,0.0,0.0,0.0,0.0 
 09/07  23:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.087907631316747,24.087907631316747,24.087907631316747,24.087907631316747,24.087907631316747,24.087907631316747,0.0,0.0,0.0,0.0 
 09/07  24:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.11053068477863,24.11053068477863,24.11053068477863,24.11053068477863,24.11053068477863,24.11053068477863,0.0,0.0,0.0,0.0 
 09/08  01:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.077146555313463,24.077146555313463,24.077146555313463,24.077146555313463,24.077146555313463,24.077146555313463,0.0,0.0,0.0,0.0 
 09/08  02:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07937537040991,24.07937537040991,24.07937537040991,24.07937537040991,24.07937537040991,24.07937537040991,0.0,0.0,0.0,0.0 
 09/08  03:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07279814992223,24.07279814992223,24.07279814992223,24.07279814992223,24.07279814992223,24.07279814992223,0.0,0.0,0.0,0.0 
 09/08  04:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.071614866142438,24.071614866142438,24.071614866142438,24.071614866142438,24.071614866142438,24.071614866142438,0.0,0.0,0.0,0.0 
 09/08  05:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.046677220107193,24.046677220107193,24.046677220107193,24.046677220107193,24.046677220107193,24.046677220107193,0.0,0.0,0.0,0.0 
 09/08  06:00:00,15.0,6593294.327067363,7082624.02243144,9070758.64247445,7725558.32809725,425090.49219740528,1141378.7189731813,0.0,0.0,1583516.0938014233,0.0,12.777803992804705,12.777782843326209,23.901310413677046,23.901310413677046,12.34778226443802,12.34778226443802,128524680.7658022,33622220.62504279,0.0,0.0 
 09/08  07:00:00,15.0,6870893.49878569,7194494.284972721,9096215.846235553,6873930.99075976,208200.25240398115,1902422.6411716464,0.0,0.0,877025.7735819904,0.0,12.77778045258118,12.77778045258118,23.816874358792157,21.26836244848023,12.354968945580227,12.354968945580227,109082534.52247055,33023183.28791106,0.0,0.0 
 09/08  08:00:00,17.2,2428190.0016559,2159942.483442805,2896445.232512414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777086651587949,12.776801260496028,23.85854204059999,21.670852934559436,12.313689302930828,12.313689302930828,126929727.73164016,7484577.717611164,0.0,0.0 
 09/08  09:00:00,17.8,1857439.1777521675,1443336.5079687508,1943275.0455821728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777984009260298,12.777566883929481,23.877015647102185,21.966736196256585,12.298507000948451,12.298507000948451,134377371.81385003,5244050.731303154,0.0,0.0 
 09/08  10:00:00,20.0,244192.45438117835,0.0,1142824.4559118597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778581228548449,12.777645852583192,23.911427993828207,22.815753554361608,12.243375527214552,12.243375527214552,161107687.3641863,1387016.9102930334,0.0,0.0 
 09/08  11:00:00,21.7,0.0,0.0,71209.05668496489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778481172673708,12.776828499983328,23.975189266966454,23.374491114070535,12.20669190462063,12.20669190462063,179387002.38522477,71209.05668496386,0.0,0.0 
 09/08  12:00:00,22.2,0.0,0.0,1187201.2559282559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778931135125389,12.77804384319213,24.017774829843917,23.57112195032157,12.255918601578305,12.255918601578305,166725150.38133887,1187201.2559282664,0.0,0.0 
 09/08  13:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778482481830567,12.776318123939048,24.072129915775105,23.581798811792845,12.201504250302778,12.201504250302778,180574076.96852,0.0,0.0,0.0 
 09/08  14:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77979500944491,12.77718080926621,24.109595957223019,23.493169108356605,12.185280955399313,12.185280955399313,189460377.9604708,0.0,0.0,0.0 
 09/08  15:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.776788943244771,12.776572750020204,24.15141826739128,23.667230993169917,12.162322899397405,12.162322899397405,198416435.5507992,0.0,0.0,0.0 
 09/08  16:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777540266115019,12.777367290877402,24.18580102849969,23.424743890384574,12.158713371579239,12.158713371579239,198348056.30138643,0.0,0.0,0.0 
 09/08  17:00:00,20.0,0.0,730272.6780646704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778793471259722,12.777420280027055,24.184844754894717,23.11747712071914,12.23632305382646,12.23632305382646,177420414.2498219,730272.6780646523,0.0,0.0 
 09/08  18:00:00,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777814781126605,12.777783294585758,24.140482195498359,21.968091160089796,12.355406009239509,12.355406009239509,123481080.99014732,0.0,0.0,0.0 
 09/08  19:00:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777787323586225,12.777787323586225,24.11320358798109,21.60474151720247,12.355355953877404,12.355355953877404,119568222.20574418,0.0,0.0,0.0 
 09/08  20:00:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777782453926797,12.777782453926797,24.023166450875885,21.826683235068857,12.35523171116914,12.35523171116914,118639882.08416635,0.0,0.0,0.0 
 09/08  21:00:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777772323458777,12.777772323458777,23.901210992196284,21.73820738243449,12.35518159391529,12.35518159391529,117093289.14762041,0.0,0.0,0.0 
 09/08  22:00:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1501767280062,24.1501767280062,24.1501767280062,24.1501767280062,24.1501767280062,24.1501767280062,0.0,0.0,0.0,0.0 
 09/08  23:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.177680061743538,24.177680061743538,24.177680061743538,24.177680061743538,24.177680061743538,24.177680061743538,0.0,0.0,0.0,0.0 
 09/08  24:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.196287607724398,24.196287607724398,24.196287607724398,24.196287607724398,24.196287607724398,24.196287607724398,0.0,0.0,0.0,0.0 
 09/09  01:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.779423202379166,12.7775773919456,23.503198716795596,23.503198716795596,12.33950543296584,12.33950543296584,128521142.18899539,0.0,0.0,0.0 
 09/09  02:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.910902661627959,23.910902661627959,23.910902661627959,23.910902661627959,23.910902661627959,23.910902661627959,0.0,0.0,0.0,0.0 
 09/09  03:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777468046236195,12.777468046236195,23.184617466903867,23.184617466903867,12.345468894492337,12.345468894492337,124084327.4386586,0.0,0.0,0.0 
 09/09  04:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.780864101358405,23.780864101358405,23.780864101358405,23.780864101358405,23.780864101358405,23.780864101358405,0.0,0.0,0.0,0.0 
 09/09  05:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777709649748149,12.777701558755388,22.92859658058078,22.92859658058078,12.349755127532913,12.349755127532913,117907050.83764786,0.0,0.0,0.0 
 09/09  06:00:00,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777775628812574,12.777775628812574,23.10319587085759,23.10319587085759,12.354558929436666,12.354558929436666,115302218.89167142,0.0,0.0,0.0 
 09/09  07:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777783970946457,12.777783970946457,23.152346527398433,20.890235142831146,12.354776039274928,12.354776039274928,102376316.50391366,0.0,0.0,0.0 
 09/09  08:00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77750206863649,12.777470107082081,23.275295810002583,21.19029700335593,12.34894146129874,12.34894146129874,107144975.27037648,0.0,0.0,0.0 
 09/09  09:00:00,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.776575503628659,12.776518336253412,23.3352884781403,21.78439883646678,12.340921560478627,12.340921560478627,113932719.8729904,0.0,0.0,0.0 
 09/09  10:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777947424068544,12.777833254185918,23.432641368843837,22.399764468532156,12.336092119671566,12.336092119671566,120554647.79932451,0.0,0.0,0.0 
 09/09  11:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7777174900443,12.777576762319655,23.522226795565979,22.469626385602333,12.333873892141904,12.333873892141904,123220925.88566903,0.0,0.0,0.0 
 09/09  12:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778025162786588,12.77793890096875,23.552945805137996,22.675912123702177,12.332398704172379,12.332398704172379,126842472.84660658,0.0,0.0,0.0 
 09/09  13:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77861169542335,12.77852582307473,23.58458141128028,22.712549079870333,12.328059902123389,12.328059902123389,129551352.66179548,0.0,0.0,0.0 
 09/09  14:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777794400149004,12.777794400149004,23.595407178695763,22.945425238511107,12.340137395110855,12.340137395110855,126704266.49326582,0.0,0.0,0.0 
 09/09  15:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.781240046355638,12.77779367655523,23.554631183229696,22.902466169100764,12.345389641507241,12.345389641507241,122557874.53947273,0.0,0.0,0.0 
 09/09  16:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777192698695658,12.777192698695658,23.559190434020448,22.763537680056989,12.347586586047959,12.347586586047959,119773431.63100493,0.0,0.0,0.0 
 09/09  17:00:00,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78117894409409,12.777725997510514,23.49938087420642,22.44447839567524,12.348078771957564,12.348078771957564,115499341.5030978,0.0,0.0,0.0 
 09/09  18:00:00,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.635132769961514,13.63400753757387,23.452538754426816,23.452538754426816,13.240741605095567,13.240741605095567,107374210.00668884,0.0,0.0,0.0 
 09/09  19:00:00,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.71874134559892,23.71874134559892,23.71874134559892,23.71874134559892,23.71874134559892,23.71874134559892,0.0,0.0,0.0,0.0 
 09/09  20:00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777802016026357,12.777802016026357,22.932911140490949,22.932911140490949,12.353611049549278,12.353611049549278,112339757.70298156,0.0,0.0,0.0 
 09/09  21:00:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.435150721118235,23.435150721118235,23.435150721118235,23.435150721118235,23.435150721118235,23.435150721118235,0.0,0.0,0.0,0.0 
 09/09  22:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777802714531518,12.777802714531518,22.695702923519908,22.695702923519908,12.35252850665201,12.35252850665201,111674067.94485222,0.0,0.0,0.0 
 09/09  23:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.22754251265132,23.22754251265132,23.22754251265132,23.22754251265132,23.22754251265132,23.22754251265132,0.0,0.0,0.0,0.0 
 09/09  24:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777807830750103,12.777807830750103,22.526814018476047,22.526814018476047,12.354357782579154,12.354357782579154,107479932.83047436,0.0,0.0,0.0 
 09/10  01:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.068377940701944,23.068377940701944,23.068377940701944,23.068377940701944,23.068377940701944,23.068377940701944,0.0,0.0,0.0,0.0 
 09/10  02:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777810933397483,12.777810933397483,22.451578481835435,22.451578481835435,12.35423356657786,12.35423356657786,105119122.76966158,0.0,0.0,0.0 
 09/10  03:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.974743037792839,22.974743037792839,22.974743037792839,22.974743037792839,22.974743037792839,22.974743037792839,0.0,0.0,0.0,0.0 
 09/10  04:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.90339017099008,15.90339017099008,22.720471589465086,22.720471589465086,15.606114392486252,15.606114392486252,74809318.45825304,0.0,0.0,0.0 
 09/10  05:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.880019856231138,22.880019856231138,22.880019856231138,22.880019856231138,22.880019856231138,22.880019856231138,0.0,0.0,0.0,0.0 
 09/10  06:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.203244729956017,16.202916189703868,22.614912441004006,22.614912441004006,15.920578832157413,15.920578832157413,71728803.24218822,0.0,0.0,0.0 
 09/10  07:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.743682178768,22.743682178768,22.743682178768,22.743682178768,22.743682178768,22.743682178768,0.0,0.0,0.0,0.0 
 09/10  08:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.552856307005835,15.552856307005835,22.582419044517289,22.582419044517289,15.244298942535443,15.244298942535443,80497440.32917515,0.0,0.0,0.0 
 09/10  09:00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.784888664458589,22.784888664458589,22.784888664458589,22.784888664458589,22.784888664458589,22.784888664458589,0.0,0.0,0.0,0.0 
 09/10  10:00:00,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777813651752032,12.777813651752032,22.48273396388482,22.48273396388482,12.352841869535201,12.352841869535201,110085462.64148924,0.0,0.0,0.0 
 09/10  11:00:00,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.828806668235317,22.828806668235317,22.828806668235317,22.828806668235317,22.828806668235317,22.828806668235317,0.0,0.0,0.0,0.0 
 09/10  12:00:00,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777884558245255,12.777879168320443,22.535811549389213,22.535811549389213,12.351907778688574,12.351907778688574,109970927.23231349,0.0,0.0,0.0 
 09/10  13:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.878907844080975,22.878907844080975,22.878907844080975,22.878907844080975,22.878907844080975,22.878907844080975,0.0,0.0,0.0,0.0 
 09/10  14:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778823993443192,12.777503330778402,22.619618500411354,22.619618500411354,12.349434546216326,12.349434546216326,111301198.46626468,0.0,0.0,0.0 
 09/10  15:00:00,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.90607268037537,22.90607268037537,22.90607268037537,22.90607268037537,22.90607268037537,22.90607268037537,0.0,0.0,0.0,0.0 
 09/10  16:00:00,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777833516035411,12.777824551914407,22.63383207974476,22.63383207974476,12.350624880059638,12.350624880059638,112085223.66219032,0.0,0.0,0.0 
 09/10  17:00:00,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93178384918582,22.93178384918582,22.93178384918582,22.93178384918582,22.93178384918582,22.93178384918582,0.0,0.0,0.0,0.0 
 09/10  18:00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777823027106394,12.777814449319458,22.495220490188588,22.495220490188588,12.350582760256012,12.350582760256012,110526271.41249639,0.0,0.0,0.0 
 09/10  19:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.835571734621799,22.835571734621799,22.835571734621799,22.835571734621799,22.835571734621799,22.835571734621799,0.0,0.0,0.0,0.0 
 09/10  20:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.906796601168279,22.906796601168279,22.906796601168279,22.906796601168279,22.906796601168279,22.906796601168279,0.0,0.0,0.0,0.0 
 09/10  21:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94431384801903,22.94431384801903,22.94431384801903,22.94431384801903,22.94431384801903,22.94431384801903,0.0,0.0,0.0,0.0 
 09/10  22:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.927586247592186,22.927586247592186,22.927586247592186,22.927586247592186,22.927586247592186,22.927586247592186,0.0,0.0,0.0,0.0 
 09/10  23:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.862693219337037,22.862693219337037,22.862693219337037,22.862693219337037,22.862693219337037,22.862693219337037,0.0,0.0,0.0,0.0 
 09/10  24:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.867468699866707,22.867468699866707,22.867468699866707,22.867468699866707,22.867468699866707,22.867468699866707,0.0,0.0,0.0,0.0 
 09/11  01:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.856594621828888,22.856594621828888,22.856594621828888,22.856594621828888,22.856594621828888,22.856594621828888,0.0,0.0,0.0,0.0 
 09/11  02:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.834094398954826,22.834094398954826,22.834094398954826,22.834094398954826,22.834094398954826,22.834094398954826,0.0,0.0,0.0,0.0 
 09/11  03:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8203589940894,22.8203589940894,22.8203589940894,22.8203589940894,22.8203589940894,22.8203589940894,0.0,0.0,0.0,0.0 
 09/11  04:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.806584427299037,22.806584427299037,22.806584427299037,22.806584427299037,22.806584427299037,22.806584427299037,0.0,0.0,0.0,0.0 
 09/11  05:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.815415788473798,22.815415788473798,22.815415788473798,22.815415788473798,22.815415788473798,22.815415788473798,0.0,0.0,0.0,0.0 
 09/11  06:00:00,14.4,8145418.061433237,8643556.849749124,12237338.561367538,10900950.747924928,1629403.5939104707,7544957.645366052,0.0,4940332.479496406,5636163.572457798,0.0,12.77784919754189,12.77784919754189,22.853518279109886,22.853518279109886,12.355159676547075,12.355159676547075,123508237.41359964,59678121.511704947,0.0,0.0 
 09/11  07:00:00,15.0,8121627.312084696,8078579.742758321,11719343.274006192,7628137.356677156,1406808.4155186997,6981703.829261766,0.0,4412448.527204995,5448536.53285957,0.0,12.777789588219873,12.777789588219873,22.841092618490334,20.5776461940841,12.354967535962152,12.354967535962152,102990220.75481206,53797184.99037066,0.0,0.0 
 09/11  08:00:00,16.1,3470116.3844834107,1975865.8830499973,5307991.076687671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777902682946526,12.777830807951954,22.914222919409853,20.5102921936994,12.338105808276126,12.338105808276126,108199087.37882433,10753973.344221408,0.0,0.0 
 09/11  09:00:00,16.7,2554378.4698821154,227466.52528918838,4749435.646476528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.775824347018652,12.775649464292066,23.001942041901,20.908508283629403,12.317415019139574,12.317415019139574,115951099.0191637,7531280.641647986,0.0,0.0 
 09/11  10:00:00,17.8,1406141.485639634,0.0,3783460.225438605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778251246694265,12.77800247622102,23.10019330493975,21.402673570311767,12.306655898199443,12.306655898199443,125228495.06143618,5189601.711078243,0.0,0.0 
 09/11  11:00:00,17.8,0.0,0.0,3122172.64907379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778696386130312,12.778355992598668,23.186815522126545,21.53087093123971,12.290425632371962,12.290425632371962,131341109.71364098,3122172.649073799,0.0,0.0 
 09/11  12:00:00,18.3,413855.3298799226,0.0,4438886.377266017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778056841169747,12.777852921894942,23.233591135164859,21.84899266312495,12.314217141666634,12.314217141666634,127255300.35572912,4852741.707145939,0.0,0.0 
 09/11  13:00:00,18.9,0.0,0.0,2155220.046926313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778476063441629,12.778070180193547,23.343858975962087,21.984039669687126,12.28822502338329,12.28822502338329,136030010.9275694,2155220.046926306,0.0,0.0 
 09/11  14:00:00,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777450003536878,12.776718313613319,23.39379403232627,22.02004099230688,12.286463071233632,12.286463071233632,136773251.8724323,0.0,0.0,0.0 
 09/11  15:00:00,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.792933096393944,12.792018379058785,23.43240364724802,22.08944274277389,12.287624071892513,12.287624071892513,140559300.12441284,0.0,0.0,0.0 
 09/11  16:00:00,17.8,0.0,211706.16969039857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778740048990159,12.778020119837649,23.466941336337834,21.74080309400821,12.28622646995674,12.28622646995674,135511756.51047076,211706.16969039976,0.0,0.0 
 09/11  17:00:00,17.2,0.0,1951867.0839663526,0.0,619486.4791343932,0.0,0.0,0.0,0.0,0.0,0.0,12.778060019877163,12.777846508431044,23.433364352963666,21.561381713740038,12.313233798855987,12.313233798855987,125922122.12720183,2571353.5631007456,0.0,0.0 
